# z	H	phi	psi
2.992966816098545024e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.986783975948400638e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.980613495294686643e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.974455349430770212e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.968309513699411539e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.962175963492656194e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.956054674251742043e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.949945621466999413e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.943848780677756949e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.937764127472237163e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.931691637487459801e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.925631286409151954e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.919583049971640065e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.913546903957758261e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.907522824198753497e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.901510786574183243e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.895510767011822395e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.889522741487568069e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.883546686025339412e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.877582576696982386e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.871630389622181312e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.865690100968350862e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.859761686950548665e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.853845123831381514e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.847940387920904115e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.842047455576527426e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.836166303202926287e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.830296907251939942e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.824439244222480738e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.818593290660443174e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.812759023158601934e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.806936418356524143e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.801125452940476634e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.795326103643328253e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.789538347244457128e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.783762160569665056e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.777997520491073047e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.772244403927036771e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.766502787842054545e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.760772649246670341e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.755053965197382482e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.749346712796557313e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.743650869192331498e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.737966411578519654e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.732293317194531923e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.726631563325273078e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.720981127301054769e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.715341986497508842e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.709714118335489275e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.704097500280988342e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.698492109845041753e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.692897924583643743e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.687314922097651504e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.681743080032699211e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.676182376079104941e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.670632787971788602e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.665094293490174238e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.659566870458104759e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.654050496743757748e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.648545150259545622e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.643050808962037834e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.637567450851869211e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.632095053973649712e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.626633596415877037e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.621183056310853843e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.615743411834592536e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.610314641206731778e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.604896722690453004e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.599489634592385556e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.594093355262523914e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.588707863094145978e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.583333136523715012e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.577969154030801491e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.572615894137999248e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.567273335410830626e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.561941456457666533e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.556620235929643314e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.551309652520568605e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.546009684966843167e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.540720312047375629e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.535441512583493306e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.530173265438858721e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.524915549519389657e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.519668343773167862e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.514431627190356977e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.509205378803124731e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.503989577685547374e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.498784202953534717e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.493589233764744506e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.488404649318497874e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.483230428855694427e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.478066551658735150e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.472912997051432527e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.467769744398930243e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.462636773107624677e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.457514062625075368e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.452401592439927214e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.447299342081826623e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.442207291121342649e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.437125419169880658e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.432053705879603100e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.426992130943347092e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.421940674094545898e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.416899315107144375e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.411868033795517974e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.406846810014395999e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.401835623658776697e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.396834454663845904e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.391843283004903853e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.386862088697277073e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.381890851796240227e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.376929552396941503e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.371978170634315219e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.367036686683006863e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.362105080757294573e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.357183333111006718e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.352271424037442671e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.347369333869299979e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.342477042978586255e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.337594531776547058e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.332721780713588444e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.327858770279193124e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.323005481001844785e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.318161893448954558e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.313327988226776100e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.308503745980329924e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.303689147393332348e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.298884173188107738e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.294088804125518166e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.289303021004886318e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.284526804663915911e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.279760135978614599e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.275002995863221500e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.270255365270127257e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.265517225189796591e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.260788556650697601e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.256069340719221472e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.251359558499604674e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.246659191133861810e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.241968219801699647e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.237286625720447830e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.232614390144985705e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.227951494367660956e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.223297919718218196e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.218653647563723297e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.214018659308492687e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.209392936394012352e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.204776460298866070e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.200169212538666130e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.195571174665971625e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.190982328270218105e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.186402654977644744e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.181832136451221160e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.177270754390570673e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.172718490531898183e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.168175326647922319e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.163641244547793363e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.159116226077026468e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.154600253117429887e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.150093307587027169e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.145595371439987886e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
2.141106426666558349e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
