# z	phi_prime_sq	E2	dE2_dz
2.248300260052010557e+00 6.698061919873491993e-04 1.088248476355904337e+01 9.425023396580613166e+00
2.248900180036007335e+00 6.693111211128108771e-04 1.088814006490509456e+01 9.428495503448566240e+00
2.249500100020004112e+00 6.688166498779970397e-04 1.089379744943151174e+01 9.431968257301308611e+00
2.250100020004000889e+00 6.683227775336428875e-04 1.089945691752643064e+01 9.435441658140355514e+00
2.250699939987997666e+00 6.678295033314270938e-04 1.090511846957799946e+01 9.438915705967227510e+00
2.251299859971994444e+00 6.673368265238219677e-04 1.091078210597435394e+01 9.442390400783439830e+00
2.251899779955991221e+00 6.668447463641410510e-04 1.091644782710363870e+01 9.445865742590493497e+00
2.252499699939987998e+00 6.663532621065398768e-04 1.092211563335399660e+01 9.449341731389891308e+00
2.253099619923984775e+00 6.658623730060141263e-04 1.092778552511357049e+01 9.452818367183132509e+00
2.253699539907981553e+00 6.653720783183989787e-04 1.093345750277050676e+01 9.456295649971702133e+00
2.254299459891978330e+00 6.648823773004678816e-04 1.093913156671295184e+01 9.459773579757090545e+00
2.254899379875975107e+00 6.643932692096322272e-04 1.094480771732905389e+01 9.463252156540775673e+00
2.255499299859971885e+00 6.639047533043404472e-04 1.095048595500695399e+01 9.466731380324233669e+00
2.256099219843968662e+00 6.634168288437266225e-04 1.095616628013480387e+01 9.470211251108931805e+00
2.256699139827965439e+00 6.629294950878596333e-04 1.096184869310075882e+01 9.473691768896337351e+00
2.257299059811962216e+00 6.624427512976924183e-04 1.096753319429296347e+01 9.477172933687912249e+00
2.257898979795958994e+00 6.619565967348123910e-04 1.097321978409956778e+01 9.480654745485100676e+00
2.258498899779955771e+00 6.614710306618874812e-04 1.097890846290872702e+01 9.484137204289362799e+00
2.259098819763952548e+00 6.609860523422185757e-04 1.098459923110859471e+01 9.487620310102135690e+00
2.259698739747949769e+00 6.605016610400363730e-04 1.099029208908732613e+01 9.491104062924861751e+00
2.260298659731946547e+00 6.600178560204021791e-04 1.099598703723306770e+01 9.494588462758967395e+00
2.260898579715943324e+00 6.595346365492544194e-04 1.100168407593398001e+01 9.498073509605887921e+00
2.261498499699940101e+00 6.590520018932117478e-04 1.100738320557821837e+01 9.501559203467040859e+00
2.262098419683936878e+00 6.585699513199670457e-04 1.101308442655394160e+01 9.505045544343849073e+00
2.262698339667933656e+00 6.580884840977422852e-04 1.101878773924930854e+01 9.508532532237721213e+00
2.263298259651930433e+00 6.576075994958820213e-04 1.102449314405247449e+01 9.512020167150067707e+00
2.263898179635927210e+00 6.571272967843574779e-04 1.103020064135160005e+01 9.515508449082288323e+00
2.264498099619923988e+00 6.566475752341109987e-04 1.103591023153484940e+01 9.518997378035784607e+00
2.265098019603920765e+00 6.561684341167601684e-04 1.104162191499038137e+01 9.522486954011943894e+00
2.265697939587917542e+00 6.556898727048919573e-04 1.104733569210635835e+01 9.525977177012157071e+00
2.266297859571914319e+00 6.552118902719144015e-04 1.105305156327094274e+01 9.529468047037802592e+00
2.266897779555911097e+00 6.547344860919075259e-04 1.105876952887229869e+01 9.532959564090262461e+00
2.267497699539907874e+00 6.542576594399185722e-04 1.106448958929859394e+01 9.536451728170902697e+00
2.268097619523904651e+00 6.537814095918616014e-04 1.107021174493799087e+01 9.539944539281094649e+00
2.268697539507901428e+00 6.533057358243214707e-04 1.107593599617865365e+01 9.543437997422199004e+00
2.269297459491898206e+00 6.528306374147475801e-04 1.108166234340875533e+01 9.546932102595569347e+00
2.269897379475894983e+00 6.523561136416018659e-04 1.108739078701646008e+01 9.550426854802562815e+00
2.270497299459891760e+00 6.518821637838666814e-04 1.109312132738993562e+01 9.553922254044522333e+00
2.271097219443888537e+00 6.514087871216323261e-04 1.109885396491735321e+01 9.557418300322792604e+00
2.271697139427885759e+00 6.509359829356051435e-04 1.110458869998688947e+01 9.560914993638711223e+00
2.272297059411882536e+00 6.504637505074030738e-04 1.111032553298670500e+01 9.564412333993605131e+00
2.272896979395879313e+00 6.499920891194053843e-04 1.111606446430497641e+01 9.567910321388799488e+00
2.273496899379876091e+00 6.495209980549481506e-04 1.112180549432987675e+01 9.571408955825623011e+00
2.274096819363872868e+00 6.490504765980307633e-04 1.112754862344957729e+01 9.574908237305390202e+00
2.274696739347869645e+00 6.485805240335094576e-04 1.113329385205225819e+01 9.578408165829410237e+00
2.275296659331866422e+00 6.481111396471462118e-04 1.113904118052608716e+01 9.581908741398992291e+00
2.275896579315863200e+00 6.476423227255092164e-04 1.114479060925924614e+01 9.585409964015440210e+00
2.276496499299859977e+00 6.471740725557782606e-04 1.115054213863990995e+01 9.588911833680047181e+00
2.277096419283856754e+00 6.467063884262295873e-04 1.115629576905625697e+01 9.592414350394108169e+00
2.277696339267853531e+00 6.462392696257497366e-04 1.116205150089646203e+01 9.595917514158907480e+00
2.278296259251850309e+00 6.457727154441738173e-04 1.116780933454870706e+01 9.599421324975729419e+00
2.278896179235847086e+00 6.453067251720904585e-04 1.117356927040117220e+01 9.602925782845854741e+00
2.279496099219843863e+00 6.448412981009391714e-04 1.117933130884203585e+01 9.606430887770549987e+00
2.280096019203840640e+00 6.443764335228623552e-04 1.118509545025947816e+01 9.609936639751087029e+00
2.280695939187837418e+00 6.439121307308990445e-04 1.119086169504168815e+01 9.613443038788725303e+00
2.281295859171834195e+00 6.434483890189843670e-04 1.119663004357684244e+01 9.616950084884726024e+00
2.281895779155830972e+00 6.429852076817546037e-04 1.120240049625312473e+01 9.620457778040341523e+00
2.282495699139827749e+00 6.425225860145941355e-04 1.120817305345872406e+01 9.623966118256818802e+00
2.283095619123824527e+00 6.420605233138777616e-04 1.121394771558182057e+01 9.627475105535403088e+00
2.283695539107821748e+00 6.415990188766778572e-04 1.121972448301060687e+01 9.630984739877336054e+00
2.284295459091818525e+00 6.411380720008143545e-04 1.122550335613326311e+01 9.634495021283841609e+00
2.284895379075815303e+00 6.406776819850449126e-04 1.123128433533797654e+01 9.638005949756156099e+00
2.285495299059812080e+00 6.402178481289193084e-04 1.123706742101293621e+01 9.641517525295503432e+00
2.286095219043808857e+00 6.397585697326834851e-04 1.124285261354633114e+01 9.645029747903102191e+00
2.286695139027805634e+00 6.392998460974700465e-04 1.124863991332635216e+01 9.648542617580165626e+00
2.287295059011802412e+00 6.388416765252500100e-04 1.125442932074119007e+01 9.652056134327905212e+00
2.287894978995799189e+00 6.383840603187836919e-04 1.126022083617903391e+01 9.655570298147528874e+00
2.288494898979795966e+00 6.379269967815235634e-04 1.126601446002807450e+01 9.659085109040230321e+00
2.289094818963792743e+00 6.374704852178529916e-04 1.127181019267651152e+01 9.662600567007210373e+00
2.289694738947789521e+00 6.370145249329429082e-04 1.127760803451252514e+01 9.666116672049659186e+00
2.290294658931786298e+00 6.365591152326531468e-04 1.128340798592432215e+01 9.669633424168763369e+00
2.290894578915783075e+00 6.361042554238200818e-04 1.128921004730009159e+01 9.673150823365700646e+00
2.291494498899779853e+00 6.356499448139688816e-04 1.129501421902802605e+01 9.676668869641652293e+00
2.292094418883776630e+00 6.351961827114069661e-04 1.130082050149632344e+01 9.680187562997788930e+00
2.292694338867773407e+00 6.347429684253200676e-04 1.130662889509318170e+01 9.683706903435277624e+00
2.293294258851770184e+00 6.342903012656271643e-04 1.131243940020679695e+01 9.687226890955278336e+00
2.293894178835766962e+00 6.338381805431227275e-04 1.131825201722537066e+01 9.690747525558958131e+00
2.294494098819763739e+00 6.333866055692860108e-04 1.132406674653709899e+01 9.694268807247459208e+00
2.295094018803760516e+00 6.329355756564701346e-04 1.132988358853018163e+01 9.697790736021936198e+00
2.295693938787757737e+00 6.324850901179008937e-04 1.133570254359282004e+01 9.701313311883538404e+00
2.296293858771754515e+00 6.320351482673911784e-04 1.134152361211321036e+01 9.704836534833393813e+00
2.296893778755751292e+00 6.315857494196720897e-04 1.134734679447955763e+01 9.708360404872644622e+00
2.297493698739748069e+00 6.311368928903450179e-04 1.135317209108006331e+01 9.711884922002418818e+00
2.298093618723744846e+00 6.306885779956432261e-04 1.135899950230293065e+01 9.715410086223842612e+00
2.298693538707741624e+00 6.302408040527160199e-04 1.136482902853636467e+01 9.718935897538035107e+00
2.299293458691738401e+00 6.297935703794374940e-04 1.137066067016856685e+01 9.722462355946115409e+00
2.299893378675735178e+00 6.293468762945008581e-04 1.137649442758774221e+01 9.725989461449195517e+00
2.300493298659731956e+00 6.289007211173700809e-04 1.138233030118209932e+01 9.729517214048380325e+00
2.301093218643728733e+00 6.284551041683742161e-04 1.138816829133983966e+01 9.733045613744774727e+00
2.301693138627725510e+00 6.280100247685157155e-04 1.139400839844917712e+01 9.736574660539474735e+00
2.302293058611722287e+00 6.275654822397080859e-04 1.139985062289831141e+01 9.740104354433578138e+00
2.302892978595719065e+00 6.271214759044896597e-04 1.140569496507545644e+01 9.743634695428168513e+00
2.303492898579715842e+00 6.266780050863546021e-04 1.141154142536881722e+01 9.747165683524332991e+00
2.304092818563712619e+00 6.262350691094207113e-04 1.141739000416660765e+01 9.750697318723149820e+00
2.304692738547709396e+00 6.257926672988536670e-04 1.142324070185703455e+01 9.754229601025699026e+00
2.305292658531706174e+00 6.253507989803469384e-04 1.142909351882830826e+01 9.757762530433048198e+00
2.305892578515702951e+00 6.249094634804043275e-04 1.143494845546864269e+01 9.761296106946261375e+00
2.306492498499699728e+00 6.244686601264332103e-04 1.144080551216624642e+01 9.764830330566404371e+00
2.307092418483696505e+00 6.240283882466014223e-04 1.144666468930933689e+01 9.768365201294535893e+00
2.307692338467693283e+00 6.235886471697907460e-04 1.145252598728612092e+01 9.771900719131703994e+00
2.308292258451690504e+00 6.231494362257353637e-04 1.145838940648482485e+01 9.775436884078963828e+00
2.308892178435687281e+00 6.227107547448360253e-04 1.146425494729364658e+01 9.778973696137351013e+00
2.309492098419684059e+00 6.222726020583904411e-04 1.147012261010081424e+01 9.782511155307908268e+00
2.310092018403680836e+00 6.218349774985470948e-04 1.147599239529453463e+01 9.786049261591674764e+00
2.310691938387677613e+00 6.213978803979768387e-04 1.148186430326302876e+01 9.789588014989679010e+00
2.311291858371674390e+00 6.209613100904322336e-04 1.148773833439451586e+01 9.793127415502947741e+00
2.311891778355671168e+00 6.205252659101407210e-04 1.149361448907720984e+01 9.796667463132498810e+00
2.312491698339667945e+00 6.200897471923162577e-04 1.149949276769932993e+01 9.800208157879353621e+00
2.313091618323664722e+00 6.196547532729251287e-04 1.150537317064909359e+01 9.803749499744524698e+00
2.313691538307661499e+00 6.192202834886387838e-04 1.151125569831472539e+01 9.807291488729021012e+00
2.314291458291658277e+00 6.187863371769729412e-04 1.151714035108444101e+01 9.810834124833846204e+00
2.314891378275655054e+00 6.183529136762393403e-04 1.152302712934646145e+01 9.814377408060002139e+00
2.315491298259651831e+00 6.179200123253594757e-04 1.152891603348901128e+01 9.817921338408480025e+00
2.316091218243648608e+00 6.174876324642357200e-04 1.153480706390030974e+01 9.821465915880274622e+00
2.316691138227645386e+00 6.170557734333315201e-04 1.154070022096858139e+01 9.825011140476371807e+00
2.317291058211642163e+00 6.166244345741361951e-04 1.154659550508204546e+01 9.828557012197752130e+00
2.317890978195638940e+00 6.161936152287445911e-04 1.155249291662892652e+01 9.832103531045399691e+00
2.318490898179635717e+00 6.157633147399967262e-04 1.155839245599745091e+01 9.835650697020282607e+00
2.319090818163632495e+00 6.153335324515692975e-04 1.156429412357584319e+01 9.839198510123370767e+00
2.319690738147629272e+00 6.149042677079743797e-04 1.157019791975232792e+01 9.842746970355632286e+00
2.320290658131626493e+00 6.144755198543271893e-04 1.157610384491513678e+01 9.846296077718029949e+00
2.320890578115623271e+00 6.140472882366703692e-04 1.158201189945248721e+01 9.849845832211514107e+00
2.321490498099620048e+00 6.136195722016937228e-04 1.158792208375260735e+01 9.853396233837040441e+00
2.322090418083616825e+00 6.131923710969187447e-04 1.159383439820372885e+01 9.856947282595553972e+00
2.322690338067613602e+00 6.127656842706521089e-04 1.159974884319408162e+01 9.860498978488003274e+00
2.323290258051610380e+00 6.123395110718925357e-04 1.160566541911189198e+01 9.864051321515324489e+00
2.323890178035607157e+00 6.119138508504678347e-04 1.161158412634538628e+01 9.867604311678455531e+00
2.324490098019603934e+00 6.114887029569415549e-04 1.161750496528279619e+01 9.871157948978325436e+00
2.325090018003600711e+00 6.110640667426588471e-04 1.162342793631235871e+01 9.874712233415859686e+00
2.325689937987597489e+00 6.106399415596995171e-04 1.162935303982229485e+01 9.878267164991985538e+00
2.326289857971594266e+00 6.102163267608766168e-04 1.163528027620084160e+01 9.881822743707616041e+00
2.326889777955591043e+00 6.097932216999195658e-04 1.164120964583623419e+01 9.885378969563669571e+00
2.327489697939587820e+00 6.093706257311064982e-04 1.164714114911669895e+01 9.888935842561053846e+00
2.328089617923584598e+00 6.089485382096755011e-04 1.165307478643047290e+01 9.892493362700674808e+00
2.328689537907581375e+00 6.085269584914115328e-04 1.165901055816578769e+01 9.896051529983433070e+00
2.329289457891578152e+00 6.081058859330576612e-04 1.166494846471088387e+01 9.899610344410229246e+00
2.329889377875574930e+00 6.076853198919946819e-04 1.167088850645398601e+01 9.903169805981951512e+00
2.330489297859571707e+00 6.072652597264212044e-04 1.167683068378333822e+01 9.906729914699493378e+00
2.331089217843568484e+00 6.068457047952179094e-04 1.168277499708717393e+01 9.910290670563735915e+00
2.331689137827565261e+00 6.064266544581733889e-04 1.168872144675372837e+01 9.913852073575565527e+00
2.332289057811562483e+00 6.060081080756189861e-04 1.169467003317124210e+01 9.917414123735854403e+00
2.332888977795559260e+00 6.055900650087928713e-04 1.170062075672794499e+01 9.920976821045472960e+00
2.333488897779556037e+00 6.051725246196558352e-04 1.170657361781208294e+01 9.924540165505291611e+00
2.334088817763552814e+00 6.047554862708921569e-04 1.171252861681188762e+01 9.928104157116175443e+00
2.334688737747549592e+00 6.043389493260428518e-04 1.171848575411560667e+01 9.931668795878985989e+00
2.335288657731546369e+00 6.039229131492345132e-04 1.172444503011147177e+01 9.935234081794575900e+00
2.335888577715543146e+00 6.035073771054037415e-04 1.173040644518772879e+01 9.938800014863797827e+00
2.336488497699539924e+00 6.030923405602976869e-04 1.173636999973261474e+01 9.942366595087499093e+00
2.337088417683536701e+00 6.026778028804718806e-04 1.174233569413437195e+01 9.945933822466527019e+00
2.337688337667533478e+00 6.022637634329724553e-04 1.174830352878124451e+01 9.949501697001716494e+00
2.338288257651530255e+00 6.018502215858799811e-04 1.175427350406146765e+01 9.953070218693905957e+00
2.338888177635527033e+00 6.014371767078541004e-04 1.176024562036329257e+01 9.956639387543924968e+00
2.339488097619523810e+00 6.010246281684051206e-04 1.176621987807495806e+01 9.960209203552603086e+00
2.340088017603520587e+00 6.006125753376218793e-04 1.177219627758470644e+01 9.963779666720760986e+00
2.340687937587517364e+00 6.002010175865322419e-04 1.177817481928078358e+01 9.967350777049219346e+00
2.341287857571514142e+00 5.997899542868307494e-04 1.178415550355143893e+01 9.970922534538793514e+00
2.341887777555510919e+00 5.993793848109694750e-04 1.179013833078490947e+01 9.974494939190297060e+00
2.342487697539507696e+00 5.989693085321098854e-04 1.179612330136944287e+01 9.978067991004534676e+00
2.343087617523504473e+00 5.985597248241239249e-04 1.180211041569328856e+01 9.981641689982307497e+00
2.343687537507501251e+00 5.981506330618173613e-04 1.180809967414469064e+01 9.985216036124421990e+00
2.344287457491498472e+00 5.977420326204785405e-04 1.181409107711190032e+01 9.988791029431668633e+00
2.344887377475495249e+00 5.973339228762837702e-04 1.182008462498315815e+01 9.992366669904836129e+00
2.345487297459492027e+00 5.969263032061601680e-04 1.182608031814671357e+01 9.995942957544716734e+00
2.346087217443488804e+00 5.965191729876951308e-04 1.183207815699082133e+01 9.999519892352090267e+00
2.346687137427485581e+00 5.961125315993159868e-04 1.183807814190372198e+01 1.000309747432773833e+01
2.347287057411482358e+00 5.957063784201082832e-04 1.184408027327367030e+01 1.000667570347243540e+01
2.347886977395479136e+00 5.953007128299059921e-04 1.185008455148891393e+01 1.001025457978695243e+01
2.348486897379475913e+00 5.948955342092895589e-04 1.185609097693770586e+01 1.001383410327205858e+01
2.349086817363472690e+00 5.944908419395856852e-04 1.186209955000829552e+01 1.001741427392851769e+01
2.349686737347469467e+00 5.940866354029111307e-04 1.186811027108893235e+01 1.002099509175709002e+01
2.350286657331466245e+00 5.936829139819923022e-04 1.187412314056786933e+01 1.002457655675852877e+01
2.350886577315463022e+00 5.932796770603888156e-04 1.188013815883335766e+01 1.002815866893358532e+01
2.351486497299459799e+00 5.928769240223134103e-04 1.188615532627365212e+01 1.003174142828301107e+01
2.352086417283456576e+00 5.924746542528094330e-04 1.189217464327700746e+01 1.003532483480754856e+01
2.352686337267453354e+00 5.920728671376171556e-04 1.189819611023167489e+01 1.003890888850793850e+01
2.353286257251450131e+00 5.916715620631719319e-04 1.190421972752590207e+01 1.004249358938491632e+01
2.353886177235446908e+00 5.912707384166920183e-04 1.191024549554795264e+01 1.004607893743921743e+01
2.354486097219443685e+00 5.908703955860011977e-04 1.191627341468608137e+01 1.004966493267156480e+01
2.355086017203440463e+00 5.904705329598829893e-04 1.192230348532853590e+01 1.005325157508269029e+01
2.355685937187437240e+00 5.900711499276344984e-04 1.192833570786357633e+01 1.005683886467330801e+01
2.356285857171434461e+00 5.896722458793775832e-04 1.193437008267946453e+01 1.006042680144414092e+01
2.356885777155431239e+00 5.892738202059248469e-04 1.194040661016444638e+01 1.006401538539589602e+01
2.357485697139428016e+00 5.888758722989552788e-04 1.194644529070678374e+01 1.006760461652929095e+01
2.358085617123424793e+00 5.884784015506151593e-04 1.195248612469473315e+01 1.007119449484502383e+01
2.358685537107421570e+00 5.880814073540041077e-04 1.195852911251655293e+01 1.007478502034379808e+01
2.359285457091418348e+00 5.876848891028205483e-04 1.196457425456050316e+01 1.007837619302631715e+01
2.359885377075415125e+00 5.872888461915815863e-04 1.197062155121484217e+01 1.008196801289326849e+01
2.360485297059411902e+00 5.868932780154455242e-04 1.197667100286782471e+01 1.008556047994534666e+01
2.361085217043408679e+00 5.864981839702992483e-04 1.198272260990771620e+01 1.008915359418323732e+01
2.361685137027405457e+00 5.861035634527576865e-04 1.198877637272277497e+01 1.009274735560761904e+01
2.362285057011402234e+00 5.857094158602952141e-04 1.199483229170125398e+01 1.009634176421917928e+01
2.362884976995399011e+00 5.853157405908906855e-04 1.200089036723142755e+01 1.009993682001858772e+01
2.363484896979395788e+00 5.849225370432940396e-04 1.200695059970154510e+01 1.010353252300651405e+01
2.364084816963392566e+00 5.845298046171543442e-04 1.201301298949987384e+01 1.010712887318363329e+01
2.364684736947389343e+00 5.841375427126687314e-04 1.201907753701467385e+01 1.011072587055060623e+01
2.365284656931386120e+00 5.837457507307128269e-04 1.202514424263420700e+01 1.011432351510809191e+01
2.365884576915382898e+00 5.833544280730161742e-04 1.203121310674673694e+01 1.011792180685674580e+01
2.366484496899379675e+00 5.829635741420284437e-04 1.203728412974052731e+01 1.012152074579722871e+01
2.367084416883376452e+00 5.825731883407010746e-04 1.204335731200384174e+01 1.012512033193017835e+01
2.367684336867373229e+00 5.821832700730109446e-04 1.204943265392494212e+01 1.012872056525625020e+01
2.368284256851370451e+00 5.817938187433900794e-04 1.205551015589210095e+01 1.013232144577608373e+01
2.368884176835367228e+00 5.814048337571208445e-04 1.206158981829356946e+01 1.013592297349030957e+01
2.369484096819364005e+00 5.810163145201570518e-04 1.206767164151762017e+01 1.013952514839957075e+01
2.370084016803360782e+00 5.806282604392560154e-04 1.207375562595251850e+01 1.014312797050449788e+01
2.370683936787357560e+00 5.802406709217156327e-04 1.207984177198652631e+01 1.014673143980571446e+01
2.371283856771354337e+00 5.798535453755912245e-04 1.208593008000791436e+01 1.015033555630384221e+01
2.371883776755351114e+00 5.794668832098258567e-04 1.209202055040494983e+01 1.015394031999950819e+01
2.372483696739347891e+00 5.790806838338572078e-04 1.209811318356589460e+01 1.015754573089332524e+01
2.373083616723344669e+00 5.786949466579214716e-04 1.210420797987901942e+01 1.016115178898590266e+01
2.373683536707341446e+00 5.783096710930087959e-04 1.211030493973259325e+01 1.016475849427785505e+01
2.374283456691338223e+00 5.779248565506892683e-04 1.211640406351487798e+01 1.016836584676978106e+01
2.374883376675335001e+00 5.775405024433281301e-04 1.212250535161414966e+01 1.017197384646228642e+01
2.375483296659331778e+00 5.771566081840863189e-04 1.212860880441867195e+01 1.017558249335597331e+01
2.376083216643328555e+00 5.767731731866577657e-04 1.213471442231671560e+01 1.017919178745143327e+01
2.376683136627325332e+00 5.763901968654431933e-04 1.214082220569654957e+01 1.018280172874925071e+01
2.377283056611322110e+00 5.760076786357654381e-04 1.214693215494644818e+01 1.018641231725001894e+01
2.377882976595318887e+00 5.756256179134358782e-04 1.215304427045467150e+01 1.019002355295432594e+01
2.378482896579315664e+00 5.752440141150124732e-04 1.215915855260950096e+01 1.019363543586274368e+01
2.379082816563312441e+00 5.748628666578432410e-04 1.216527500179919841e+01 1.019724796597585303e+01
2.379682736547309219e+00 5.744821749598478990e-04 1.217139361841204348e+01 1.020086114329422422e+01
2.380282656531306440e+00 5.741019384398212246e-04 1.217751440283630693e+01 1.020447496781843633e+01
2.380882576515303217e+00 5.737221565170425247e-04 1.218363735546024884e+01 1.020808943954904358e+01
2.381482496499299994e+00 5.733428286116625883e-04 1.218976247667215240e+01 1.021170455848661085e+01
2.382082416483296772e+00 5.729639541444454288e-04 1.219588976686028836e+01 1.021532032463169948e+01
2.382682336467293549e+00 5.725855325369390465e-04 1.220201922641292747e+01 1.021893673798486546e+01
2.383282256451290326e+00 5.722075632113020642e-04 1.220815085571834402e+01 1.022255379854665946e+01
2.383882176435287104e+00 5.718300455903898129e-04 1.221428465516481410e+01 1.022617150631763216e+01
2.384482096419283881e+00 5.714529790978389000e-04 1.222042062514060667e+01 1.022978986129832535e+01
2.385082016403280658e+00 5.710763631578943868e-04 1.222655876603399960e+01 1.023340886348928080e+01
2.385681936387277435e+00 5.707001971954525068e-04 1.223269907823326719e+01 1.023702851289103499e+01
2.386281856371274213e+00 5.703244806363169704e-04 1.223884156212667840e+01 1.024064880950412615e+01
2.386881776355270990e+00 5.699492129068113632e-04 1.224498621810251819e+01 1.024426975332908363e+01
2.387481696339267767e+00 5.695743934339512083e-04 1.225113304654905555e+01 1.024789134436643501e+01
2.388081616323264544e+00 5.692000216455275589e-04 1.225728204785457010e+01 1.025151358261670254e+01
2.388681536307261322e+00 5.688260969699785201e-04 1.226343322240733613e+01 1.025513646808041202e+01
2.389281456291258099e+00 5.684526188363882727e-04 1.226958657059562796e+01 1.025876000075807504e+01
2.389881376275254876e+00 5.680795866746140340e-04 1.227574209280772344e+01 1.026238418065020497e+01
2.390481296259251653e+00 5.677069999151572541e-04 1.228189978943190219e+01 1.026600900775731695e+01
2.391081216243248431e+00 5.673348579892487260e-04 1.228805966085643853e+01 1.026963448207991370e+01
2.391681136227245208e+00 5.669631603287188064e-04 1.229422170746961207e+01 1.027326060361849969e+01
2.392281056211242429e+00 5.665919063661677439e-04 1.230038592965970423e+01 1.027688737237357586e+01
2.392880976195239207e+00 5.662210955349225279e-04 1.230655232781498398e+01 1.028051478834563781e+01
2.393480896179235984e+00 5.658507272688648258e-04 1.231272090232373806e+01 1.028414285153517937e+01
2.394080816163232761e+00 5.654808010026012022e-04 1.231889165357423721e+01 1.028777156194268727e+01
2.394680736147229538e+00 5.651113161715888870e-04 1.232506458195476640e+01 1.029140091956865533e+01
2.395280656131226316e+00 5.647422722117533770e-04 1.233123968785360702e+01 1.029503092441355960e+01
2.395880576115223093e+00 5.643736685596999637e-04 1.233741697165903695e+01 1.029866157647787972e+01
2.396480496099219870e+00 5.640055046529246106e-04 1.234359643375933224e+01 1.030229287576209529e+01
2.397080416083216647e+00 5.636377799294313385e-04 1.234977807454277787e+01 1.030592482226667705e+01
2.397680336067213425e+00 5.632704938280286462e-04 1.235596189439765169e+01 1.030955741599209929e+01
2.398280256051210202e+00 5.629036457880313548e-04 1.236214789371223866e+01 1.031319065693882209e+01
2.398880176035206979e+00 5.625372352495998547e-04 1.236833607287481129e+01 1.031682454510731262e+01
2.399480096019203756e+00 5.621712616534411911e-04 1.237452643227365989e+01 1.032045908049802385e+01
2.400080016003200534e+00 5.618057244411480940e-04 1.238071897229706408e+01 1.032409426311142120e+01
2.400679935987197311e+00 5.614406230547748381e-04 1.238691369333330172e+01 1.032773009294795230e+01
2.401279855971194088e+00 5.610759569371319292e-04 1.239311059577066132e+01 1.033136657000807013e+01
2.401879775955190865e+00 5.607117255317018616e-04 1.239930967999741718e+01 1.033500369429221344e+01
2.402479695939187643e+00 5.603479282826790168e-04 1.240551094640185958e+01 1.033864146580083165e+01
2.403079615923184420e+00 5.599845646349273795e-04 1.241171439537226995e+01 1.034227988453436531e+01
2.403679535907181197e+00 5.596216340338960784e-04 1.241792002729692790e+01 1.034591895049324606e+01
2.404279455891178419e+00 5.592591359259115784e-04 1.242412784256412550e+01 1.034955866367791444e+01
2.404879375875175196e+00 5.588970697576745028e-04 1.243033784156213528e+01 1.035319902408878967e+01
2.405479295859171973e+00 5.585354349768029266e-04 1.243655002467924575e+01 1.035684003172630518e+01
2.406079215843168750e+00 5.581742310315805167e-04 1.244276439230374365e+01 1.036048168659088731e+01
2.406679135827165528e+00 5.578134573707460879e-04 1.244898094482391215e+01 1.036412398868294638e+01
2.407279055811162305e+00 5.574531134440375473e-04 1.245519968262803445e+01 1.036776693800290872e+01
2.407878975795159082e+00 5.570931987014785978e-04 1.246142060610439906e+01 1.037141053455118112e+01
2.408478895779155859e+00 5.567337125940905167e-04 1.246764371564128737e+01 1.037505477832817924e+01
2.409078815763152637e+00 5.563746545734302856e-04 1.247386901162698614e+01 1.037869966933430632e+01
2.409678735747149414e+00 5.560160240917150568e-04 1.248009649444978386e+01 1.038234520756996915e+01
2.410278655731146191e+00 5.556578206018224783e-04 1.248632616449796373e+01 1.038599139303556562e+01
2.410878575715142969e+00 5.553000435573302680e-04 1.249255802215981426e+01 1.038963822573149365e+01
2.411478495699139746e+00 5.549426924125162126e-04 1.249879206782362040e+01 1.039328570565815113e+01
2.412078415683136523e+00 5.545857666222322926e-04 1.250502830187766712e+01 1.039693383281592531e+01
2.412678335667133300e+00 5.542292656420698058e-04 1.251126672471024648e+01 1.040058260720520522e+01
2.413278255651130078e+00 5.538731889282761008e-04 1.251750733670963989e+01 1.040423202882637810e+01
2.413878175635126855e+00 5.535175359376699007e-04 1.252375013826413941e+01 1.040788209767982053e+01
2.414478095619123632e+00 5.531623061278491448e-04 1.252999512976203178e+01 1.041153281376591266e+01
2.415078015603120409e+00 5.528074989571062038e-04 1.253624231159160196e+01 1.041518417708503286e+01
2.415677935587117187e+00 5.524531138842199299e-04 1.254249168414114024e+01 1.041883618763755059e+01
2.416277855571114408e+00 5.520991503687448137e-04 1.254874324779894224e+01 1.042248884542383891e+01
2.416877775555111185e+00 5.517456078708874931e-04 1.255499700295328402e+01 1.042614215044425308e+01
2.417477695539107962e+00 5.513924858515863343e-04 1.256125294999245590e+01 1.042979610269916435e+01
2.418077615523104740e+00 5.510397837722630409e-04 1.256751108930475347e+01 1.043345070218893156e+01
2.418677535507101517e+00 5.506875010951542025e-04 1.257377142127846170e+01 1.043710594891390819e+01
2.419277455491098294e+00 5.503356372830605194e-04 1.258003394630187444e+01 1.044076184287444953e+01
2.419877375475095072e+00 5.499841917995125767e-04 1.258629866476327486e+01 1.044441838407090550e+01
2.420477295459091849e+00 5.496331641086040940e-04 1.259256557705095858e+01 1.044807557250362073e+01
2.421077215443088626e+00 5.492825536752391239e-04 1.259883468355321234e+01 1.045173340817294516e+01
2.421677135427085403e+00 5.489323599648009361e-04 1.260510598465832643e+01 1.045539189107921274e+01
2.422277055411082181e+00 5.485825824433988905e-04 1.261137948075459647e+01 1.045905102122276631e+01
