# z	phi[M_Pl]	V[Mpl^4_nat]	V(z)_nat
7.718200820082007363e-01 8.777639577178072972e-03 2.101549946267439850e+00 1.981125983311946115e+00
7.715201520152015213e-01 8.758767858718471966e-03 2.101564602807147963e+00 1.981130482590461206e+00
7.712202220222021953e-01 8.739902054441806012e-03 2.101579258041859077e+00 1.981135011859334938e+00
7.709202920292028693e-01 8.721042187140037871e-03 2.101593911972337025e+00 1.981139571143136102e+00
7.706203620362035434e-01 8.702188279664915815e-03 2.101608564599445117e+00 1.981144160466457027e+00
7.703204320432043284e-01 8.683340354928223426e-03 2.101623215923936527e+00 1.981148779853896702e+00
7.700205020502050024e-01 8.664498435901932250e-03 2.101637865946628381e+00 1.981153429330078541e+00
7.697205720572056764e-01 8.645662545618507111e-03 2.101652514668344907e+00 1.981158108919632621e+00
7.694206420642063504e-01 8.626832707171044889e-03 2.101667162089857044e+00 1.981162818647213886e+00
7.691207120712071355e-01 8.608008943713579830e-03 2.101681808211999680e+00 1.981167558537482609e+00
7.688207820782078095e-01 8.589191278461222323e-03 2.101696453035568624e+00 1.981172328615124378e+00
7.685208520852084835e-01 8.570379734690450335e-03 2.101711096561370340e+00 1.981177128904829665e+00
7.682209220922091575e-01 8.551574335739303701e-03 2.101725738790189979e+00 1.981181959431316475e+00
7.679209920992098315e-01 8.532775105007620042e-03 2.101740379722862428e+00 1.981186820219306366e+00
7.676210621062106165e-01 8.513982065957270695e-03 2.101755019360179944e+00 1.981191711293545321e+00
7.673211321132112905e-01 8.495195242112368872e-03 2.101769657702945437e+00 1.981196632678793534e+00
7.670212021202119645e-01 8.476414657059519464e-03 2.101784294751976034e+00 1.981201584399819193e+00
7.667212721272126386e-01 8.457640334448041086e-03 2.101798930508056884e+00 1.981206566481411357e+00
7.664213421342134236e-01 8.438872297990229754e-03 2.101813564972019321e+00 1.981211578948379071e+00
7.661214121412140976e-01 8.420110571461525417e-03 2.101828198144634285e+00 1.981216621825540702e+00
7.658214821482147716e-01 8.401355178700831150e-03 2.101842830026743769e+00 1.981221695137732386e+00
7.655215521552154456e-01 8.382606143610679683e-03 2.101857460619129370e+00 1.981226798909802245e+00
7.652216221622162307e-01 8.363863490157538716e-03 2.101872089922601106e+00 1.981231933166619719e+00
7.649216921692169047e-01 8.345127242371963572e-03 2.101886717937954785e+00 1.981237097933068014e+00
7.646217621762175787e-01 8.326397424348944143e-03 2.101901344666018190e+00 1.981242293234041441e+00
7.643218321832182527e-01 8.307674060248071424e-03 2.101915970107594234e+00 1.981247519094456067e+00
7.640219021902190377e-01 8.288957174293801189e-03 2.101930594263464513e+00 1.981252775539239508e+00
7.637219721972197117e-01 8.270246790775689916e-03 2.101945217134471022e+00 1.981258062593337144e+00
7.634220422042203857e-01 8.251542934048686218e-03 2.101959838721384699e+00 1.981263380281707676e+00
7.631221122112210598e-01 8.232845628533325133e-03 2.101974459025026221e+00 1.981268728629327569e+00
7.628221822182217338e-01 8.214154898716005682e-03 2.101989078046194948e+00 1.981274107661189277e+00
7.625222522252225188e-01 8.195470769149226786e-03 2.102003695785725768e+00 1.981279517402298129e+00
7.622223222322231928e-01 8.176793264451850951e-03 2.102018312244368303e+00 1.981284957877678554e+00
7.619223922392238668e-01 8.158122409309367939e-03 2.102032927422982311e+00 1.981290429112364748e+00
7.616224622462245408e-01 8.139458228474116819e-03 2.102047541322342283e+00 1.981295931131417110e+00
7.613225322532253259e-01 8.120800746765577394e-03 2.102062153943268896e+00 1.981301463959897813e+00
7.610226022602259999e-01 8.102149989070606129e-03 2.102076765286561510e+00 1.981307027622897010e+00
7.607226722672266739e-01 8.083505980343699826e-03 2.102091375353026592e+00 1.981312622145513735e+00
7.604227422742273479e-01 8.064868745607259304e-03 2.102105984143463502e+00 1.981318247552862566e+00
7.601228122812281329e-01 8.046238309951880829e-03 2.102120591658700022e+00 1.981323903870079839e+00
7.598228822882288069e-01 8.027614698536536531e-03 2.102135197899528407e+00 1.981329591122310330e+00
7.595229522952294809e-01 8.008997936588935218e-03 2.102149802866730255e+00 1.981335309334717465e+00
7.592230223022301550e-01 7.990388049405744431e-03 2.102164406561161769e+00 1.981341058532480659e+00
7.589230923092309400e-01 7.971785062352854112e-03 2.102179008983583230e+00 1.981346838740796645e+00
7.586231623162316140e-01 7.953189000865640290e-03 2.102193610134833079e+00 1.981352649984875924e+00
7.583232323232322880e-01 7.934599890449270387e-03 2.102208210015710677e+00 1.981358492289942763e+00
7.580233023302329620e-01 7.916017756678953021e-03 2.102222808626983408e+00 1.981364365681240081e+00
7.577233723372336360e-01 7.897442625200215560e-03 2.102237405969521689e+00 1.981370270184027227e+00
7.574234423442344211e-01 7.878874521729195557e-03 2.102252002044082246e+00 1.981376205823575098e+00
7.571235123512350951e-01 7.860313472052862793e-03 2.102266596851492864e+00 1.981382172625175908e+00
7.568235823582357691e-01 7.841759502029380102e-03 2.102281190392560006e+00 1.981388170614133859e+00
7.565236523652364431e-01 7.823212637588339291e-03 2.102295782668097246e+00 1.981394199815768697e+00
7.562237223722372281e-01 7.804672904731024818e-03 2.102310373678879074e+00 1.981400260255419266e+00
7.559237923792379021e-01 7.786140329530732984e-03 2.102324963425736826e+00 1.981406351958435064e+00
7.556238623862385761e-01 7.767614938133049485e-03 2.102339551909480519e+00 1.981412474950188685e+00
7.553239323932392502e-01 7.749096756756140847e-03 2.102354139130891753e+00 1.981418629256061603e+00
7.550240024002400352e-01 7.730585811691018105e-03 2.102368725090798307e+00 1.981424814901453502e+00
7.547240724072407092e-01 7.712082129301855993e-03 2.102383309790013755e+00 1.981431031911779161e+00
7.544241424142413832e-01 7.693585736026270494e-03 2.102397893229330350e+00 1.981437280312474236e+00
7.541242124212420572e-01 7.675096658375624159e-03 2.102412475409543902e+00 1.981443560128984593e+00
7.538242824282427312e-01 7.656614922935317535e-03 2.102427056331478639e+00 1.981449871386772976e+00
7.535243524352435163e-01 7.638140556365080602e-03 2.102441635995944580e+00 1.981456214111317671e+00
7.532244224422441903e-01 7.619673585399264204e-03 2.102456214403733981e+00 1.981462588328114283e+00
7.529244924492448643e-01 7.601214036847173117e-03 2.102470791555663965e+00 1.981468994062673517e+00
7.526245624562455383e-01 7.582761937593343604e-03 2.102485367452533893e+00 1.981475431340526061e+00
7.523246324632463233e-01 7.564317314597862607e-03 2.102499942095143126e+00 1.981481900187212375e+00
7.520247024702469973e-01 7.545880194896645299e-03 2.102514515484333657e+00 1.981488400628288016e+00
7.517247724772476714e-01 7.527450605601782030e-03 2.102529087620848003e+00 1.981494932689332078e+00
7.514248424842483454e-01 7.509028573901815884e-03 2.102543658505567237e+00 1.981501496395933870e+00
7.511249124912491304e-01 7.490614127062089622e-03 2.102558228139255192e+00 1.981508091773696467e+00
7.508249824982498044e-01 7.472207292425023240e-03 2.102572796522711229e+00 1.981514718848247369e+00
7.505250525052504784e-01 7.453808097410460909e-03 2.102587363656788000e+00 1.981521377645223847e+00
7.502251225122511524e-01 7.435416569515962415e-03 2.102601929542224468e+00 1.981528068190276048e+00
7.499251925192519375e-01 7.417032736317150099e-03 2.102616494179883944e+00 1.981534790509080324e+00
7.496252625262526115e-01 7.398656625468000292e-03 2.102631057570562234e+00 1.981541544627319684e+00
7.493253325332532855e-01 7.380288264701190259e-03 2.102645619715040937e+00 1.981548330570695793e+00
7.490254025402539595e-01 7.361927681828403514e-03 2.102660180614147833e+00 1.981555148364928964e+00
7.487254725472546335e-01 7.343574904740690634e-03 2.102674740268696496e+00 1.981561998035750172e+00
7.484255425542554185e-01 7.325229961408774582e-03 2.102689298679464969e+00 1.981568879608915701e+00
7.481256125612560925e-01 7.306892879883356007e-03 2.102703855847298797e+00 1.981575793110186723e+00
7.478256825682567666e-01 7.288563688295515708e-03 2.102718411772990237e+00 1.981582738565347057e+00
7.475257525752574406e-01 7.270242414856978308e-03 2.102732966457313779e+00 1.981589716000192958e+00
7.472258225822582256e-01 7.251929087860514711e-03 2.102747519901118523e+00 1.981596725440543327e+00
7.469258925892588996e-01 7.233623735680219657e-03 2.102762072105203828e+00 1.981603766912226838e+00
7.466259625962595736e-01 7.215326386771914180e-03 2.102776623070347739e+00 1.981610840441089483e+00
7.463260326032602476e-01 7.197037069673423160e-03 2.102791172797392250e+00 1.981617946052993684e+00
7.460261026102610327e-01 7.178755813004991659e-03 2.102805721287136720e+00 1.981625083773819629e+00
7.457261726172617067e-01 7.160482645469576357e-03 2.102820268540387616e+00 1.981632253629459495e+00
7.454262426242623807e-01 7.142217595853220247e-03 2.102834814557937193e+00 1.981639455645825443e+00
7.451263126312630547e-01 7.123960693025413460e-03 2.102849359340606128e+00 1.981646689848845178e+00
7.448263826382638397e-01 7.105711965939426333e-03 2.102863902889200887e+00 1.981653956264460614e+00
7.445264526452645137e-01 7.087471443632684109e-03 2.102878445204538593e+00 1.981661254918634096e+00
7.442265226522651878e-01 7.069239155227127758e-03 2.102892986287397292e+00 1.981668585837336405e+00
7.439265926592658618e-01 7.051015129929560921e-03 2.102907526138622529e+00 1.981675949046562746e+00
7.436266626662665358e-01 7.032799397032010735e-03 2.102922064758967480e+00 1.981683344572319427e+00
7.433267326732673208e-01 7.014591985912116412e-03 2.102936602149295453e+00 1.981690772440628301e+00
7.430268026802679948e-01 6.996392926033476178e-03 2.102951138310395152e+00 1.981698232677532978e+00
7.427268726872686688e-01 6.978202246946049736e-03 2.102965673243065936e+00 1.981705725309087729e+00
7.424269426942693428e-01 6.960019978286477449e-03 2.102980206948121378e+00 1.981713250361365031e+00
7.421270127012701279e-01 6.941846149778496677e-03 2.102994739426364390e+00 1.981720807860453792e+00
7.418270827082708019e-01 6.923680791233316478e-03 2.103009270678612097e+00 1.981728397832457134e+00
7.415271527152714759e-01 6.905523932549992305e-03 2.103023800705642543e+00 1.981736020303499046e+00
7.412272227222721499e-01 6.887375603715786831e-03 2.103038329508319038e+00 1.981743675299715068e+00
7.409272927292729349e-01 6.869235834806614038e-03 2.103052857087387650e+00 1.981751362847257170e+00
7.406273627362736089e-01 6.851104655987330649e-03 2.103067383443697480e+00 1.981759082972297303e+00
7.403274327432742830e-01 6.832982097512235731e-03 2.103081908578047887e+00 1.981766835701019414e+00
7.400275027502749570e-01 6.814868189725403758e-03 2.103096432491241785e+00 1.981774621059628760e+00
7.397275727572757420e-01 6.796762963061073193e-03 2.103110955184085640e+00 1.981782439074339042e+00
7.394276427642764160e-01 6.778666448044048942e-03 2.103125476657378812e+00 1.981790289771390157e+00
7.391277127712770900e-01 6.760578675290118689e-03 2.103139996911959742e+00 1.981798173177029554e+00
7.388277827782777640e-01 6.742499675506469226e-03 2.103154515948588710e+00 1.981806089317524222e+00
7.385278527852784380e-01 6.724429479492047279e-03 2.103169033768118368e+00 1.981814038219160246e+00
7.382279227922792231e-01 6.706368118138017476e-03 2.103183550371337418e+00 1.981822019908237476e+00
7.379279927992798971e-01 6.688315622428123164e-03 2.103198065759041668e+00 1.981830034411069086e+00
7.376280628062805711e-01 6.670272023439130504e-03 2.103212579932073112e+00 1.981838081753988234e+00
7.373281328132812451e-01 6.652237352341244803e-03 2.103227092891195582e+00 1.981846161963347175e+00
7.370282028202820301e-01 6.634211640398526844e-03 2.103241604637243967e+00 1.981854275065507487e+00
7.367282728272827041e-01 6.616194918969281469e-03 2.103256115171028284e+00 1.981862421086849846e+00
7.364283428342833782e-01 6.598187219506557177e-03 2.103270624493333685e+00 1.981870600053774911e+00
7.361284128412840522e-01 6.580188573558493070e-03 2.103285132604998608e+00 1.981878811992697553e+00
7.358284828482848372e-01 6.562199012768804574e-03 2.103299639506811758e+00 1.981887056930045965e+00
7.355285528552855112e-01 6.544218568877185893e-03 2.103314145199579599e+00 1.981895334892267879e+00
7.352286228622861852e-01 6.526247273719754105e-03 2.103328649684137019e+00 1.981903645905828792e+00
7.349286928692868592e-01 6.508285159229493244e-03 2.103343152961262064e+00 1.981911989997205747e+00
7.346287628762876443e-01 6.490332257436712271e-03 2.103357655031757645e+00 1.981920367192893551e+00
7.343288328832883183e-01 6.472388600469419773e-03 2.103372155896455098e+00 1.981928777519410101e+00
7.340289028902889923e-01 6.454454220553865196e-03 2.103386655556160889e+00 1.981937221003278626e+00
7.337289728972896663e-01 6.436529150014941303e-03 2.103401154011663721e+00 1.981945697671051221e+00
7.334290429042903403e-01 6.418613421276628261e-03 2.103415651263780717e+00 1.981954207549281755e+00
7.331291129112911253e-01 6.400707066862479366e-03 2.103430147313325449e+00 1.981962750664555184e+00
7.328291829182917994e-01 6.382810119396051252e-03 2.103444642161118594e+00 1.981971327043463571e+00
7.325292529252924734e-01 6.364922611601403490e-03 2.103459135807927538e+00 1.981979936712618962e+00
7.322293229322931474e-01 6.347044576303528807e-03 2.103473628254604932e+00 1.981988579698647612e+00
7.319293929392939324e-01 6.329176046428852676e-03 2.103488119501928821e+00 1.981997256028195764e+00
7.316294629462946064e-01 6.311317055005663534e-03 2.103502609550723434e+00 1.982005965727924313e+00
7.313295329532952804e-01 6.293467635164654017e-03 2.103517098401781027e+00 1.982014708824510141e+00
7.310296029602959544e-01 6.275627820139337287e-03 2.103531586055932934e+00 1.982023485344646563e+00
7.307296729672967395e-01 6.257797643266560517e-03 2.103546072513957199e+00 1.982032295315043324e+00
7.304297429742974135e-01 6.239977137986976730e-03 2.103560557776702922e+00 1.982041138762427934e+00
7.301298129812980875e-01 6.222166337845558282e-03 2.103575041844951699e+00 1.982050015713543001e+00
7.298298829882987615e-01 6.204365276492068704e-03 2.103589524719506443e+00 1.982058926195150228e+00
7.295299529952995465e-01 6.186573987681562303e-03 2.103604006401194937e+00 1.982067870234025087e+00
7.292300230023002205e-01 6.168792505274869886e-03 2.103618486890791672e+00 1.982076847856961255e+00
7.289300930093008946e-01 6.151020863239139991e-03 2.103632966189159959e+00 1.982085859090767510e+00
7.286301630163015686e-01 6.133259095648310733e-03 2.103647444297056524e+00 1.982094903962272170e+00
7.283302330233022426e-01 6.115507236683637160e-03 2.103661921215302044e+00 1.982103982498315098e+00
7.280303030303030276e-01 6.097765320634204733e-03 2.103676396944724303e+00 1.982113094725756586e+00
7.277303730373037016e-01 6.080033381897428924e-03 2.103690871486126213e+00 1.982122240671474689e+00
7.274304430443043756e-01 6.062311454979582570e-03 2.103705344840300029e+00 1.982131420362360341e+00
7.271305130513050496e-01 6.044599574496337113e-03 2.103719817008045112e+00 1.982140633825323128e+00
7.268305830583058347e-01 6.026897775173289951e-03 2.103734287990217666e+00 1.982149881087287735e+00
7.265306530653065087e-01 6.009206091846464037e-03 2.103748757787602841e+00 1.982159162175200162e+00
7.262307230723071827e-01 5.991524559462876875e-03 2.103763226400975128e+00 1.982168477116017513e+00
7.259307930793078567e-01 5.973853213081067870e-03 2.103777693831204942e+00 1.982177825936713766e+00
7.256308630863086417e-01 5.956192087871653440e-03 2.103792160079020590e+00 1.982187208664285993e+00
7.253309330933093158e-01 5.938541219117854375e-03 2.103806625145306697e+00 1.982196625325739259e+00
7.250310031003099898e-01 5.920900642216064824e-03 2.103821089030855518e+00 1.982206075948103052e+00
7.247310731073106638e-01 5.903270392676393530e-03 2.103835551736445098e+00 1.982215560558418410e+00
7.244311431143114488e-01 5.885650506123232817e-03 2.103850013262896113e+00 1.982225079183743244e+00
7.241312131213121228e-01 5.868041018295827582e-03 2.103864473611015029e+00 1.982234631851155893e+00
